attempt_order,learner_id,skill_name,lesson_title,question_id,is_correct,difficulty_level,assessment_type,answered_at,certification_id,lesson_id,exam_id,attempt_no
718,15,102,Management and Organization Theory,Q-102-3,1,AVERAGE,MIDDLE_EXAM,2026-01-02 06:18:00+00:00,1,102,1003,3
719,15,103,Laws on Labor and Transaction,Q-103-3,0,HARD,DIAGNOSTIC,2026-01-02 06:19:00+00:00,1,103,1003,3
720,15,104,Laws on Security,Q-104-3,1,EASY,MIDDLE_EXAM,2026-01-02 06:20:00+00:00,1,104,1003,3
721,16,101,Accounting and Financial Affairs,Q-101-1,1,EASY,MOCK_EXAM,2026-01-02 06:30:00+00:00,1,101,1000,1
722,16,102,Management and Organization Theory,Q-102-1,1,AVERAGE,LESSON_QUIZ,2026-01-02 06:31:00+00:00,1,102,1000,1
723,16,103,Laws on Labor and Transaction,Q-103-1,1,HARD,MOCK_EXAM,2026-01-02 06:32:00+00:00,1,103,1000,1
724,16,104,Laws on Security,Q-104-1,1,EASY,LESSON_QUIZ,2026-01-02 06:33:00+00:00,1,104,1000,1
725,16,101,Accounting and Financial Affairs,Q-101-2,1,AVERAGE,DIAGNOSTIC,2026-01-02 06:37:00+00:00,1,101,1001,1
726,16,102,Management and Organization Theory,Q-102-2,1,HARD,MIDDLE_EXAM,2026-01-02 06:38:00+00:00,1,102,1001,1
727,16,103,Laws on Labor and Transaction,Q-103-2,0,EASY,DIAGNOSTIC,2026-01-02 06:39:00+00:00,1,103,1001,1
728,16,104,Laws on Security,Q-104-2,0,AVERAGE,MIDDLE_EXAM,2026-01-02 06:40:00+00:00,1,104,1001,1
729,16,101,Accounting and Financial Affairs,Q-101-3,0,HARD,LESSON_QUIZ,2026-01-02 06:44:00+00:00,1,101,1002,1
730,16,102,Management and Organization Theory,Q-102-3,1,EASY,MOCK_EXAM,2026-01-02 06:45:00+00:00,1,102,1002,1
731,16,103,Laws on Labor and Transaction,Q-103-3,0,AVERAGE,LESSON_QUIZ,2026-01-02 06:46:00+00:00,1,103,1002,1
732,16,104,Laws on Security,Q-104-3,0,HARD,MOCK_EXAM,2026-01-02 06:47:00+00:00,1,104,1002,1
733,16,101,Accounting and Financial Affairs,Q-101-4,1,EASY,MIDDLE_EXAM,2026-01-02 06:51:00+00:00,1,101,1003,1
734,16,102,Management and Organization Theory,Q-102-4,1,AVERAGE,DIAGNOSTIC,2026-01-02 06:52:00+00:00,1,102,1003,1
735,16,103,Laws on Labor and Transaction,Q-103-4,0,HARD,MIDDLE_EXAM,2026-01-02 06:53:00+00:00,1,103,1003,1
736,16,104,Laws on Security,Q-104-4,1,EASY,DIAGNOSTIC,2026-01-02 06:54:00+00:00,1,104,1003,1
737,16,101,Accounting and Financial Affairs,Q-101-5,1,AVERAGE,MOCK_EXAM,2026-01-02 06:58:00+00:00,1,101,1000,2
738,16,102,Management and Organization Theory,Q-102-5,0,HARD,LESSON_QUIZ,2026-01-02 06:59:00+00:00,1,102,1000,2
739,16,103,Laws on Labor and Transaction,Q-103-5,1,EASY,MOCK_EXAM,2026-01-02 07:00:00+00:00,1,103,1000,2
740,16,104,Laws on Security,Q-104-5,1,AVERAGE,LESSON_QUIZ,2026-01-02 07:01:00+00:00,1,104,1000,2
741,16,101,Accounting and Financial Affairs,Q-101-6,0,HARD,DIAGNOSTIC,2026-01-02 07:05:00+00:00,1,101,1001,2
742,16,102,Management and Organization Theory,Q-102-6,1,EASY,MIDDLE_EXAM,2026-01-02 07:06:00+00:00,1,102,1001,2
743,16,103,Laws on Labor and Transaction,Q-103-6,1,AVERAGE,DIAGNOSTIC,2026-01-02 07:07:00+00:00,1,103,1001,2
744,16,104,Laws on Security,Q-104-6,0,HARD,MIDDLE_EXAM,2026-01-02 07:08:00+00:00,1,104,1001,2
745,16,101,Accounting and Financial Affairs,Q-101-7,0,EASY,LESSON_QUIZ,2026-01-02 07:12:00+00:00,1,101,1002,2
746,16,102,Management and Organization Theory,Q-102-7,1,AVERAGE,MOCK_EXAM,2026-01-02 07:13:00+00:00,1,102,1002,2
747,16,103,Laws on Labor and Transaction,Q-103-7,0,HARD,LESSON_QUIZ,2026-01-02 07:14:00+00:00,1,103,1002,2
748,16,104,Laws on Security,Q-104-7,1,EASY,MOCK_EXAM,2026-01-02 07:15:00+00:00,1,104,1002,2
749,16,101,Accounting and Financial Affairs,Q-101-8,1,AVERAGE,MIDDLE_EXAM,2026-01-02 07:19:00+00:00,1,101,1003,2
750,16,102,Management and Organization Theory,Q-102-8,1,HARD,DIAGNOSTIC,2026-01-02 07:20:00+00:00,1,102,1003,2
751,16,103,Laws on Labor and Transaction,Q-103-8,1,EASY,MIDDLE_EXAM,2026-01-02 07:21:00+00:00,1,103,1003,2
752,16,104,Laws on Security,Q-104-8,0,AVERAGE,DIAGNOSTIC,2026-01-02 07:22:00+00:00,1,104,1003,2
753,16,101,Accounting and Financial Affairs,Q-101-9,0,HARD,MOCK_EXAM,2026-01-02 07:26:00+00:00,1,101,1000,3
754,16,102,Management and Organization Theory,Q-102-9,1,EASY,LESSON_QUIZ,2026-01-02 07:27:00+00:00,1,102,1000,3
755,16,103,Laws on Labor and Transaction,Q-103-9,1,AVERAGE,MOCK_EXAM,2026-01-02 07:28:00+00:00,1,103,1000,3
756,16,104,Laws on Security,Q-104-9,1,HARD,LESSON_QUIZ,2026-01-02 07:29:00+00:00,1,104,1000,3
757,16,101,Accounting and Financial Affairs,Q-101-1,0,EASY,DIAGNOSTIC,2026-01-02 07:33:00+00:00,1,101,1001,3
758,16,102,Management and Organization Theory,Q-102-1,1,AVERAGE,MIDDLE_EXAM,2026-01-02 07:34:00+00:00,1,102,1001,3
759,16,103,Laws on Labor and Transaction,Q-103-1,0,HARD,DIAGNOSTIC,2026-01-02 07:35:00+00:00,1,103,1001,3
760,16,104,Laws on Security,Q-104-1,1,EASY,MIDDLE_EXAM,2026-01-02 07:36:00+00:00,1,104,1001,3
761,16,101,Accounting and Financial Affairs,Q-101-2,1,AVERAGE,LESSON_QUIZ,2026-01-02 07:40:00+00:00,1,101,1002,3
762,16,102,Management and Organization Theory,Q-102-2,1,HARD,MOCK_EXAM,2026-01-02 07:41:00+00:00,1,102,1002,3
763,16,103,Laws on Labor and Transaction,Q-103-2,0,EASY,LESSON_QUIZ,2026-01-02 07:42:00+00:00,1,103,1002,3
764,16,104,Laws on Security,Q-104-2,1,AVERAGE,MOCK_EXAM,2026-01-02 07:43:00+00:00,1,104,1002,3
765,16,101,Accounting and Financial Affairs,Q-101-3,0,HARD,MIDDLE_EXAM,2026-01-02 07:47:00+00:00,1,101,1003,3
766,16,102,Management and Organization Theory,Q-102-3,0,EASY,DIAGNOSTIC,2026-01-02 07:48:00+00:00,1,102,1003,3
767,16,103,Laws on Labor and Transaction,Q-103-3,1,AVERAGE,MIDDLE_EXAM,2026-01-02 07:49:00+00:00,1,103,1003,3
768,16,104,Laws on Security,Q-104-3,1,HARD,DIAGNOSTIC,2026-01-02 07:50:00+00:00,1,104,1003,3
769,17,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,MOCK_EXAM,2026-01-02 08:00:00+00:00,1,101,1000,1
770,17,102,Management and Organization Theory,Q-102-1,0,HARD,LESSON_QUIZ,2026-01-02 08:01:00+00:00,1,102,1000,1
771,17,103,Laws on Labor and Transaction,Q-103-1,0,EASY,MOCK_EXAM,2026-01-02 08:02:00+00:00,1,103,1000,1
772,17,104,Laws on Security,Q-104-1,1,AVERAGE,LESSON_QUIZ,2026-01-02 08:03:00+00:00,1,104,1000,1
773,17,101,Accounting and Financial Affairs,Q-101-2,0,HARD,DIAGNOSTIC,2026-01-02 08:07:00+00:00,1,101,1001,1
774,17,102,Management and Organization Theory,Q-102-2,1,EASY,MIDDLE_EXAM,2026-01-02 08:08:00+00:00,1,102,1001,1
775,17,103,Laws on Labor and Transaction,Q-103-2,1,AVERAGE,DIAGNOSTIC,2026-01-02 08:09:00+00:00,1,103,1001,1
776,17,104,Laws on Security,Q-104-2,0,HARD,MIDDLE_EXAM,2026-01-02 08:10:00+00:00,1,104,1001,1
777,17,101,Accounting and Financial Affairs,Q-101-3,0,EASY,LESSON_QUIZ,2026-01-02 08:14:00+00:00,1,101,1002,1
778,17,102,Management and Organization Theory,Q-102-3,1,AVERAGE,MOCK_EXAM,2026-01-02 08:15:00+00:00,1,102,1002,1
779,17,103,Laws on Labor and Transaction,Q-103-3,0,HARD,LESSON_QUIZ,2026-01-02 08:16:00+00:00,1,103,1002,1
780,17,104,Laws on Security,Q-104-3,0,EASY,MOCK_EXAM,2026-01-02 08:17:00+00:00,1,104,1002,1
781,17,101,Accounting and Financial Affairs,Q-101-4,0,AVERAGE,MIDDLE_EXAM,2026-01-02 08:21:00+00:00,1,101,1003,1
782,17,102,Management and Organization Theory,Q-102-4,1,HARD,DIAGNOSTIC,2026-01-02 08:22:00+00:00,1,102,1003,1
783,17,103,Laws on Labor and Transaction,Q-103-4,1,EASY,MIDDLE_EXAM,2026-01-02 08:23:00+00:00,1,103,1003,1
784,17,104,Laws on Security,Q-104-4,0,AVERAGE,DIAGNOSTIC,2026-01-02 08:24:00+00:00,1,104,1003,1
785,17,101,Accounting and Financial Affairs,Q-101-5,0,HARD,MOCK_EXAM,2026-01-02 08:28:00+00:00,1,101,1000,2
786,17,102,Management and Organization Theory,Q-102-5,0,EASY,LESSON_QUIZ,2026-01-02 08:29:00+00:00,1,102,1000,2
787,17,103,Laws on Labor and Transaction,Q-103-5,0,AVERAGE,MOCK_EXAM,2026-01-02 08:30:00+00:00,1,103,1000,2
788,17,104,Laws on Security,Q-104-5,1,HARD,LESSON_QUIZ,2026-01-02 08:31:00+00:00,1,104,1000,2
789,17,101,Accounting and Financial Affairs,Q-101-6,0,EASY,DIAGNOSTIC,2026-01-02 08:35:00+00:00,1,101,1001,2
790,17,102,Management and Organization Theory,Q-102-6,0,AVERAGE,MIDDLE_EXAM,2026-01-02 08:36:00+00:00,1,102,1001,2
791,17,103,Laws on Labor and Transaction,Q-103-6,0,HARD,DIAGNOSTIC,2026-01-02 08:37:00+00:00,1,103,1001,2
792,17,104,Laws on Security,Q-104-6,1,EASY,MIDDLE_EXAM,2026-01-02 08:38:00+00:00,1,104,1001,2
793,17,101,Accounting and Financial Affairs,Q-101-7,1,AVERAGE,LESSON_QUIZ,2026-01-02 08:42:00+00:00,1,101,1002,2
794,17,102,Management and Organization Theory,Q-102-7,0,HARD,MOCK_EXAM,2026-01-02 08:43:00+00:00,1,102,1002,2
795,17,103,Laws on Labor and Transaction,Q-103-7,1,EASY,LESSON_QUIZ,2026-01-02 08:44:00+00:00,1,103,1002,2
796,17,104,Laws on Security,Q-104-7,0,AVERAGE,MOCK_EXAM,2026-01-02 08:45:00+00:00,1,104,1002,2
797,17,101,Accounting and Financial Affairs,Q-101-8,1,HARD,MIDDLE_EXAM,2026-01-02 08:49:00+00:00,1,101,1003,2
798,17,102,Management and Organization Theory,Q-102-8,1,EASY,DIAGNOSTIC,2026-01-02 08:50:00+00:00,1,102,1003,2
799,17,103,Laws on Labor and Transaction,Q-103-8,0,AVERAGE,MIDDLE_EXAM,2026-01-02 08:51:00+00:00,1,103,1003,2
800,17,104,Laws on Security,Q-104-8,1,HARD,DIAGNOSTIC,2026-01-02 08:52:00+00:00,1,104,1003,2
801,17,101,Accounting and Financial Affairs,Q-101-9,1,EASY,MOCK_EXAM,2026-01-02 08:56:00+00:00,1,101,1000,3
802,17,102,Management and Organization Theory,Q-102-9,1,AVERAGE,LESSON_QUIZ,2026-01-02 08:57:00+00:00,1,102,1000,3
803,17,103,Laws on Labor and Transaction,Q-103-9,0,HARD,MOCK_EXAM,2026-01-02 08:58:00+00:00,1,103,1000,3
804,17,104,Laws on Security,Q-104-9,1,EASY,LESSON_QUIZ,2026-01-02 08:59:00+00:00,1,104,1000,3
805,17,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,DIAGNOSTIC,2026-01-02 09:03:00+00:00,1,101,1001,3
806,17,102,Management and Organization Theory,Q-102-1,0,HARD,MIDDLE_EXAM,2026-01-02 09:04:00+00:00,1,102,1001,3
807,17,103,Laws on Labor and Transaction,Q-103-1,1,EASY,DIAGNOSTIC,2026-01-02 09:05:00+00:00,1,103,1001,3
808,17,104,Laws on Security,Q-104-1,1,AVERAGE,MIDDLE_EXAM,2026-01-02 09:06:00+00:00,1,104,1001,3
809,17,101,Accounting and Financial Affairs,Q-101-2,1,HARD,LESSON_QUIZ,2026-01-02 09:10:00+00:00,1,101,1002,3
810,17,102,Management and Organization Theory,Q-102-2,1,EASY,MOCK_EXAM,2026-01-02 09:11:00+00:00,1,102,1002,3
811,17,103,Laws on Labor and Transaction,Q-103-2,1,AVERAGE,LESSON_QUIZ,2026-01-02 09:12:00+00:00,1,103,1002,3
812,17,104,Laws on Security,Q-104-2,1,HARD,MOCK_EXAM,2026-01-02 09:13:00+00:00,1,104,1002,3
813,17,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MIDDLE_EXAM,2026-01-02 09:17:00+00:00,1,101,1003,3
814,17,102,Management and Organization Theory,Q-102-3,1,AVERAGE,DIAGNOSTIC,2026-01-02 09:18:00+00:00,1,102,1003,3
815,17,103,Laws on Labor and Transaction,Q-103-3,0,HARD,MIDDLE_EXAM,2026-01-02 09:19:00+00:00,1,103,1003,3
816,17,104,Laws on Security,Q-104-3,1,EASY,DIAGNOSTIC,2026-01-02 09:20:00+00:00,1,104,1003,3
817,18,101,Accounting and Financial Affairs,Q-101-1,1,EASY,DIAGNOSTIC,2026-01-02 09:30:00+00:00,1,101,1000,1
818,18,102,Management and Organization Theory,Q-102-1,1,AVERAGE,MIDDLE_EXAM,2026-01-02 09:31:00+00:00,1,102,1000,1
819,18,103,Laws on Labor and Transaction,Q-103-1,0,HARD,DIAGNOSTIC,2026-01-02 09:32:00+00:00,1,103,1000,1
820,18,104,Laws on Security,Q-104-1,0,EASY,MIDDLE_EXAM,2026-01-02 09:33:00+00:00,1,104,1000,1
821,18,101,Accounting and Financial Affairs,Q-101-2,1,AVERAGE,LESSON_QUIZ,2026-01-02 09:37:00+00:00,1,101,1001,1
822,18,102,Management and Organization Theory,Q-102-2,1,HARD,MOCK_EXAM,2026-01-02 09:38:00+00:00,1,102,1001,1
823,18,103,Laws on Labor and Transaction,Q-103-2,1,EASY,LESSON_QUIZ,2026-01-02 09:39:00+00:00,1,103,1001,1
824,18,104,Laws on Security,Q-104-2,0,AVERAGE,MOCK_EXAM,2026-01-02 09:40:00+00:00,1,104,1001,1
825,18,101,Accounting and Financial Affairs,Q-101-3,0,HARD,MIDDLE_EXAM,2026-01-02 09:44:00+00:00,1,101,1002,1
826,18,102,Management and Organization Theory,Q-102-3,1,EASY,DIAGNOSTIC,2026-01-02 09:45:00+00:00,1,102,1002,1
827,18,103,Laws on Labor and Transaction,Q-103-3,1,AVERAGE,MIDDLE_EXAM,2026-01-02 09:46:00+00:00,1,103,1002,1
828,18,104,Laws on Security,Q-104-3,1,HARD,DIAGNOSTIC,2026-01-02 09:47:00+00:00,1,104,1002,1
829,18,101,Accounting and Financial Affairs,Q-101-4,1,EASY,MOCK_EXAM,2026-01-02 09:51:00+00:00,1,101,1003,1
830,18,102,Management and Organization Theory,Q-102-4,0,AVERAGE,LESSON_QUIZ,2026-01-02 09:52:00+00:00,1,102,1003,1
831,18,103,Laws on Labor and Transaction,Q-103-4,0,HARD,MOCK_EXAM,2026-01-02 09:53:00+00:00,1,103,1003,1
832,18,104,Laws on Security,Q-104-4,0,EASY,LESSON_QUIZ,2026-01-02 09:54:00+00:00,1,104,1003,1
833,18,101,Accounting and Financial Affairs,Q-101-5,0,AVERAGE,DIAGNOSTIC,2026-01-02 09:58:00+00:00,1,101,1000,2
834,18,102,Management and Organization Theory,Q-102-5,0,HARD,MIDDLE_EXAM,2026-01-02 09:59:00+00:00,1,102,1000,2
835,18,103,Laws on Labor and Transaction,Q-103-5,0,EASY,DIAGNOSTIC,2026-01-02 10:00:00+00:00,1,103,1000,2
836,18,104,Laws on Security,Q-104-5,1,AVERAGE,MIDDLE_EXAM,2026-01-02 10:01:00+00:00,1,104,1000,2
837,18,101,Accounting and Financial Affairs,Q-101-6,1,HARD,LESSON_QUIZ,2026-01-02 10:05:00+00:00,1,101,1001,2
838,18,102,Management and Organization Theory,Q-102-6,1,EASY,MOCK_EXAM,2026-01-02 10:06:00+00:00,1,102,1001,2
839,18,103,Laws on Labor and Transaction,Q-103-6,1,AVERAGE,LESSON_QUIZ,2026-01-02 10:07:00+00:00,1,103,1001,2
840,18,104,Laws on Security,Q-104-6,1,HARD,MOCK_EXAM,2026-01-02 10:08:00+00:00,1,104,1001,2
841,18,101,Accounting and Financial Affairs,Q-101-7,0,EASY,MIDDLE_EXAM,2026-01-02 10:12:00+00:00,1,101,1002,2
842,18,102,Management and Organization Theory,Q-102-7,1,AVERAGE,DIAGNOSTIC,2026-01-02 10:13:00+00:00,1,102,1002,2
843,18,103,Laws on Labor and Transaction,Q-103-7,1,HARD,MIDDLE_EXAM,2026-01-02 10:14:00+00:00,1,103,1002,2
844,18,104,Laws on Security,Q-104-7,1,EASY,DIAGNOSTIC,2026-01-02 10:15:00+00:00,1,104,1002,2
845,18,101,Accounting and Financial Affairs,Q-101-8,1,AVERAGE,MOCK_EXAM,2026-01-02 10:19:00+00:00,1,101,1003,2
846,18,102,Management and Organization Theory,Q-102-8,1,HARD,LESSON_QUIZ,2026-01-02 10:20:00+00:00,1,102,1003,2
847,18,103,Laws on Labor and Transaction,Q-103-8,0,EASY,MOCK_EXAM,2026-01-02 10:21:00+00:00,1,103,1003,2
848,18,104,Laws on Security,Q-104-8,1,AVERAGE,LESSON_QUIZ,2026-01-02 10:22:00+00:00,1,104,1003,2
849,18,101,Accounting and Financial Affairs,Q-101-9,0,HARD,DIAGNOSTIC,2026-01-02 10:26:00+00:00,1,101,1000,3
850,18,102,Management and Organization Theory,Q-102-9,1,EASY,MIDDLE_EXAM,2026-01-02 10:27:00+00:00,1,102,1000,3
851,18,103,Laws on Labor and Transaction,Q-103-9,1,AVERAGE,DIAGNOSTIC,2026-01-02 10:28:00+00:00,1,103,1000,3
852,18,104,Laws on Security,Q-104-9,1,HARD,MIDDLE_EXAM,2026-01-02 10:29:00+00:00,1,104,1000,3
853,18,101,Accounting and Financial Affairs,Q-101-1,0,EASY,LESSON_QUIZ,2026-01-02 10:33:00+00:00,1,101,1001,3
854,18,102,Management and Organization Theory,Q-102-1,0,AVERAGE,MOCK_EXAM,2026-01-02 10:34:00+00:00,1,102,1001,3
855,18,103,Laws on Labor and Transaction,Q-103-1,1,HARD,LESSON_QUIZ,2026-01-02 10:35:00+00:00,1,103,1001,3
856,18,104,Laws on Security,Q-104-1,0,EASY,MOCK_EXAM,2026-01-02 10:36:00+00:00,1,104,1001,3
857,18,101,Accounting and Financial Affairs,Q-101-2,1,AVERAGE,MIDDLE_EXAM,2026-01-02 10:40:00+00:00,1,101,1002,3
858,18,102,Management and Organization Theory,Q-102-2,0,HARD,DIAGNOSTIC,2026-01-02 10:41:00+00:00,1,102,1002,3
859,18,103,Laws on Labor and Transaction,Q-103-2,1,EASY,MIDDLE_EXAM,2026-01-02 10:42:00+00:00,1,103,1002,3
860,18,104,Laws on Security,Q-104-2,1,AVERAGE,DIAGNOSTIC,2026-01-02 10:43:00+00:00,1,104,1002,3
861,18,101,Accounting and Financial Affairs,Q-101-3,0,HARD,MOCK_EXAM,2026-01-02 10:47:00+00:00,1,101,1003,3
862,18,102,Management and Organization Theory,Q-102-3,1,EASY,LESSON_QUIZ,2026-01-02 10:48:00+00:00,1,102,1003,3
863,18,103,Laws on Labor and Transaction,Q-103-3,1,AVERAGE,MOCK_EXAM,2026-01-02 10:49:00+00:00,1,103,1003,3
864,18,104,Laws on Security,Q-104-3,1,HARD,LESSON_QUIZ,2026-01-02 10:50:00+00:00,1,104,1003,3
865,19,101,Accounting and Financial Affairs,Q-101-1,0,HARD,LESSON_QUIZ,2026-01-02 11:00:00+00:00,1,101,1000,1
866,19,102,Management and Organization Theory,Q-102-1,1,EASY,MOCK_EXAM,2026-01-02 11:01:00+00:00,1,102,1000,1
867,19,103,Laws on Labor and Transaction,Q-103-1,1,AVERAGE,LESSON_QUIZ,2026-01-02 11:02:00+00:00,1,103,1000,1
868,19,104,Laws on Security,Q-104-1,1,HARD,MOCK_EXAM,2026-01-02 11:03:00+00:00,1,104,1000,1
869,19,101,Accounting and Financial Affairs,Q-101-2,0,EASY,MIDDLE_EXAM,2026-01-02 11:07:00+00:00,1,101,1001,1
870,19,102,Management and Organization Theory,Q-102-2,0,AVERAGE,DIAGNOSTIC,2026-01-02 11:08:00+00:00,1,102,1001,1
871,19,103,Laws on Labor and Transaction,Q-103-2,0,HARD,MIDDLE_EXAM,2026-01-02 11:09:00+00:00,1,103,1001,1
872,19,104,Laws on Security,Q-104-2,1,EASY,DIAGNOSTIC,2026-01-02 11:10:00+00:00,1,104,1001,1
873,19,101,Accounting and Financial Affairs,Q-101-3,0,AVERAGE,MOCK_EXAM,2026-01-02 11:14:00+00:00,1,101,1002,1
874,19,102,Management and Organization Theory,Q-102-3,0,HARD,LESSON_QUIZ,2026-01-02 11:15:00+00:00,1,102,1002,1
875,19,103,Laws on Labor and Transaction,Q-103-3,1,EASY,MOCK_EXAM,2026-01-02 11:16:00+00:00,1,103,1002,1
876,19,104,Laws on Security,Q-104-3,1,AVERAGE,LESSON_QUIZ,2026-01-02 11:17:00+00:00,1,104,1002,1
877,19,101,Accounting and Financial Affairs,Q-101-4,1,HARD,DIAGNOSTIC,2026-01-02 11:21:00+00:00,1,101,1003,1
878,19,102,Management and Organization Theory,Q-102-4,1,EASY,MIDDLE_EXAM,2026-01-02 11:22:00+00:00,1,102,1003,1
879,19,103,Laws on Labor and Transaction,Q-103-4,0,AVERAGE,DIAGNOSTIC,2026-01-02 11:23:00+00:00,1,103,1003,1
880,19,104,Laws on Security,Q-104-4,1,HARD,MIDDLE_EXAM,2026-01-02 11:24:00+00:00,1,104,1003,1
881,19,101,Accounting and Financial Affairs,Q-101-5,0,EASY,LESSON_QUIZ,2026-01-02 11:28:00+00:00,1,101,1000,2
882,19,102,Management and Organization Theory,Q-102-5,1,AVERAGE,MOCK_EXAM,2026-01-02 11:29:00+00:00,1,102,1000,2
883,19,103,Laws on Labor and Transaction,Q-103-5,0,HARD,LESSON_QUIZ,2026-01-02 11:30:00+00:00,1,103,1000,2
884,19,104,Laws on Security,Q-104-5,1,EASY,MOCK_EXAM,2026-01-02 11:31:00+00:00,1,104,1000,2
885,19,101,Accounting and Financial Affairs,Q-101-6,1,AVERAGE,MIDDLE_EXAM,2026-01-02 11:35:00+00:00,1,101,1001,2
886,19,102,Management and Organization Theory,Q-102-6,1,HARD,DIAGNOSTIC,2026-01-02 11:36:00+00:00,1,102,1001,2
887,19,103,Laws on Labor and Transaction,Q-103-6,1,EASY,MIDDLE_EXAM,2026-01-02 11:37:00+00:00,1,103,1001,2
888,19,104,Laws on Security,Q-104-6,0,AVERAGE,DIAGNOSTIC,2026-01-02 11:38:00+00:00,1,104,1001,2
889,19,101,Accounting and Financial Affairs,Q-101-7,1,HARD,MOCK_EXAM,2026-01-02 11:42:00+00:00,1,101,1002,2
890,19,102,Management and Organization Theory,Q-102-7,1,EASY,LESSON_QUIZ,2026-01-02 11:43:00+00:00,1,102,1002,2
891,19,103,Laws on Labor and Transaction,Q-103-7,1,AVERAGE,MOCK_EXAM,2026-01-02 11:44:00+00:00,1,103,1002,2
892,19,104,Laws on Security,Q-104-7,1,HARD,LESSON_QUIZ,2026-01-02 11:45:00+00:00,1,104,1002,2
893,19,101,Accounting and Financial Affairs,Q-101-8,1,EASY,DIAGNOSTIC,2026-01-02 11:49:00+00:00,1,101,1003,2
894,19,102,Management and Organization Theory,Q-102-8,1,AVERAGE,MIDDLE_EXAM,2026-01-02 11:50:00+00:00,1,102,1003,2
895,19,103,Laws on Labor and Transaction,Q-103-8,0,HARD,DIAGNOSTIC,2026-01-02 11:51:00+00:00,1,103,1003,2
896,19,104,Laws on Security,Q-104-8,0,EASY,MIDDLE_EXAM,2026-01-02 11:52:00+00:00,1,104,1003,2
897,19,101,Accounting and Financial Affairs,Q-101-9,0,AVERAGE,LESSON_QUIZ,2026-01-02 11:56:00+00:00,1,101,1000,3
898,19,102,Management and Organization Theory,Q-102-9,1,HARD,MOCK_EXAM,2026-01-02 11:57:00+00:00,1,102,1000,3
899,19,103,Laws on Labor and Transaction,Q-103-9,1,EASY,LESSON_QUIZ,2026-01-02 11:58:00+00:00,1,103,1000,3
900,19,104,Laws on Security,Q-104-9,0,AVERAGE,MOCK_EXAM,2026-01-02 11:59:00+00:00,1,104,1000,3
901,19,101,Accounting and Financial Affairs,Q-101-1,1,HARD,MIDDLE_EXAM,2026-01-02 12:03:00+00:00,1,101,1001,3
902,19,102,Management and Organization Theory,Q-102-1,1,EASY,DIAGNOSTIC,2026-01-02 12:04:00+00:00,1,102,1001,3
903,19,103,Laws on Labor and Transaction,Q-103-1,1,AVERAGE,MIDDLE_EXAM,2026-01-02 12:05:00+00:00,1,103,1001,3
904,19,104,Laws on Security,Q-104-1,0,HARD,DIAGNOSTIC,2026-01-02 12:06:00+00:00,1,104,1001,3
905,19,101,Accounting and Financial Affairs,Q-101-2,1,EASY,MOCK_EXAM,2026-01-02 12:10:00+00:00,1,101,1002,3
906,19,102,Management and Organization Theory,Q-102-2,1,AVERAGE,LESSON_QUIZ,2026-01-02 12:11:00+00:00,1,102,1002,3
907,19,103,Laws on Labor and Transaction,Q-103-2,0,HARD,MOCK_EXAM,2026-01-02 12:12:00+00:00,1,103,1002,3
908,19,104,Laws on Security,Q-104-2,1,EASY,LESSON_QUIZ,2026-01-02 12:13:00+00:00,1,104,1002,3
909,19,101,Accounting and Financial Affairs,Q-101-3,0,AVERAGE,DIAGNOSTIC,2026-01-02 12:17:00+00:00,1,101,1003,3
910,19,102,Management and Organization Theory,Q-102-3,1,HARD,MIDDLE_EXAM,2026-01-02 12:18:00+00:00,1,102,1003,3
911,19,103,Laws on Labor and Transaction,Q-103-3,1,EASY,DIAGNOSTIC,2026-01-02 12:19:00+00:00,1,103,1003,3
912,19,104,Laws on Security,Q-104-3,1,AVERAGE,MIDDLE_EXAM,2026-01-02 12:20:00+00:00,1,104,1003,3
913,20,101,Accounting and Financial Affairs,Q-101-1,1,HARD,MIDDLE_EXAM,2026-01-02 12:30:00+00:00,1,101,1000,1
914,20,102,Management and Organization Theory,Q-102-1,1,EASY,DIAGNOSTIC,2026-01-02 12:31:00+00:00,1,102,1000,1
915,20,103,Laws on Labor and Transaction,Q-103-1,0,AVERAGE,MIDDLE_EXAM,2026-01-02 12:32:00+00:00,1,103,1000,1
916,20,104,Laws on Security,Q-104-1,0,HARD,DIAGNOSTIC,2026-01-02 12:33:00+00:00,1,104,1000,1
917,20,101,Accounting and Financial Affairs,Q-101-2,0,EASY,MOCK_EXAM,2026-01-02 12:37:00+00:00,1,101,1001,1
918,20,102,Management and Organization Theory,Q-102-2,1,AVERAGE,LESSON_QUIZ,2026-01-02 12:38:00+00:00,1,102,1001,1
919,20,103,Laws on Labor and Transaction,Q-103-2,0,HARD,MOCK_EXAM,2026-01-02 12:39:00+00:00,1,103,1001,1
920,20,104,Laws on Security,Q-104-2,1,EASY,LESSON_QUIZ,2026-01-02 12:40:00+00:00,1,104,1001,1
921,20,101,Accounting and Financial Affairs,Q-101-3,0,AVERAGE,DIAGNOSTIC,2026-01-02 12:44:00+00:00,1,101,1002,1
922,20,102,Management and Organization Theory,Q-102-3,0,HARD,MIDDLE_EXAM,2026-01-02 12:45:00+00:00,1,102,1002,1
